"Interval_length","group"
2.8247516209959,"ITE-NUC"
2.64418484007282,"ITE-NUC"
2.62988033993063,"ITE-NUC"
2.65947783126519,"ITE-NUC"
2.57743527188397,"ITE-NUC"
2.66025235732065,"ITE-NUC"
2.83981659242266,"ITE-NUC"
2.9176285273751,"ITE-NUC"
2.62822558107849,"ITE-NUC"
2.71816705896881,"ITE-NUC"
2.46226718142259,"ITE-NUC"
3.19927373178697,"ITE-NUC"
2.8031221909112,"ITE-NUC"
2.85186993478163,"ITE-NUC"
2.59663624872475,"ITE-NUC"
2.54617427226008,"ITE-NUC"
2.66379035111517,"ITE-NUC"
2.55001143253092,"ITE-NUC"
2.55963898779338,"ITE-NUC"
2.67693448410277,"ITE-NUC"
2.61119716935379,"ITE-NUC"
2.80840515279064,"ITE-NUC"
2.78614457594828,"ITE-NUC"
2.45921469256785,"ITE-NUC"
2.84907282117226,"ITE-NUC"
2.85630879051924,"ITE-NUC"
2.79178214671817,"ITE-NUC"
2.32731499815676,"ITE-NUC"
2.77015130384257,"ITE-NUC"
2.84394766628794,"ITE-NUC"
2.75956660597974,"ITE-NUC"
2.93945676246253,"ITE-NUC"
2.54008846906355,"ITE-NUC"
2.50335814932018,"ITE-NUC"
2.80860840448254,"ITE-NUC"
2.75606177591465,"ITE-NUC"
2.7819234278004,"ITE-NUC"
2.75215160169617,"ITE-NUC"
2.48320603804642,"ITE-NUC"
2.59139488506176,"ITE-NUC"
2.66036623861955,"ITE-NUC"
2.6248394174318,"ITE-NUC"
2.68966553968652,"ITE-NUC"
2.71012853646197,"ITE-NUC"
2.72589024978651,"ITE-NUC"
2.97913143524529,"ITE-NUC"
2.62375058892979,"ITE-NUC"
2.66909654104418,"ITE-NUC"
2.72882291371725,"ITE-NUC"
2.70104828241688,"ITE-NUC"
3.5029246968064,"CSA-M"
3.82075692483476,"CSA-M"
3.55298447945453,"CSA-M"
3.52672820920448,"CSA-M"
3.74229590783568,"CSA-M"
3.87663448320875,"CSA-M"
3.91602371244451,"CSA-M"
3.77753003745488,"CSA-M"
3.50349717258667,"CSA-M"
3.50716399208285,"CSA-M"
3.71564850166887,"CSA-M"
3.61997364187159,"CSA-M"
3.714666035487,"CSA-M"
4.02878311601152,"CSA-M"
3.64754674555668,"CSA-M"
4.09454211783956,"CSA-M"
4.23674608711186,"CSA-M"
3.86193918220563,"CSA-M"
3.64188657164964,"CSA-M"
3.62505480558834,"CSA-M"
3.63567063387008,"CSA-M"
3.69303337184788,"CSA-M"
3.57182971244189,"CSA-M"
3.8681352571797,"CSA-M"
3.76921764346157,"CSA-M"
3.6651350098805,"CSA-M"
3.79593088936683,"CSA-M"
3.74313605138838,"CSA-M"
3.54867893125434,"CSA-M"
3.80996718051797,"CSA-M"
3.52787087211713,"CSA-M"
3.6471284245176,"CSA-M"
3.55389948769075,"CSA-M"
4.0319881549924,"CSA-M"
3.64577047279928,"CSA-M"
4.0762548958923,"CSA-M"
3.45130403717092,"CSA-M"
3.65894079512747,"CSA-M"
3.79698562648964,"CSA-M"
3.78348771522992,"CSA-M"
3.9394829415525,"CSA-M"
3.76642535004446,"CSA-M"
3.66903149091818,"CSA-M"
3.87027184917702,"CSA-M"
4.0597421648997,"CSA-M"
3.63852872787904,"CSA-M"
3.1547755661222,"CSA-M"
4.0157103079867,"CSA-M"
3.53731826277993,"CSA-M"
3.49537817000406,"CSA-M"
4.07076197316794,"CSA-Q"
4.03404319551441,"CSA-Q"
3.72782256006054,"CSA-Q"
4.22731647036712,"CSA-Q"
4.20024293907561,"CSA-Q"
4.24553273089974,"CSA-Q"
4.31054795133652,"CSA-Q"
3.63974322694267,"CSA-Q"
3.85295175795146,"CSA-Q"
4.14862484073239,"CSA-Q"
3.89520383544728,"CSA-Q"
4.26755055683215,"CSA-Q"
4.13796027622931,"CSA-Q"
3.84661274970471,"CSA-Q"
3.88626595353503,"CSA-Q"
4.10818137792393,"CSA-Q"
4.08313523115871,"CSA-Q"
3.90184576815032,"CSA-Q"
4.02328418628503,"CSA-Q"
4.04790295002417,"CSA-Q"
4.01246204297589,"CSA-Q"
4.17318114928775,"CSA-Q"
4.29754007678817,"CSA-Q"
4.19841671068725,"CSA-Q"
3.77336986477592,"CSA-Q"
4.16541594524593,"CSA-Q"
4.19752014505926,"CSA-Q"
3.91447756856023,"CSA-Q"
4.03133624123591,"CSA-Q"
4.20192285094392,"CSA-Q"
4.15772837964353,"CSA-Q"
3.68909672685455,"CSA-Q"
4.07300067105542,"CSA-Q"
3.78246297983239,"CSA-Q"
3.94561060438611,"CSA-Q"
3.87760045209118,"CSA-Q"
3.66275536530943,"CSA-Q"
4.15327080535719,"CSA-Q"
3.66865761957747,"CSA-Q"
4.24302293644093,"CSA-Q"
4.12570528639972,"CSA-Q"
3.76417732910239,"CSA-Q"
3.78761083134111,"CSA-Q"
3.90118286691944,"CSA-Q"
4.06264243699984,"CSA-Q"
3.782235551632,"CSA-Q"
3.36079674173123,"CSA-Q"
3.92250790796923,"CSA-Q"
4.34056258543833,"CSA-Q"
4.06128973433633,"CSA-Q"
