"Interval_length","group"
6.91342957882625,"CSA-M"
6.27559128871589,"CSA-M"
6.60145996834614,"CSA-M"
6.89887672049179,"CSA-M"
6.94411520547975,"CSA-M"
7.41020817026244,"CSA-M"
7.24095722965318,"CSA-M"
6.2469753783552,"CSA-M"
6.74872802978387,"CSA-M"
6.70899405818686,"CSA-M"
5.83582623121666,"CSA-M"
6.31825529088555,"CSA-M"
6.02036516654273,"CSA-M"
6.43156518852717,"CSA-M"
7.39316845889038,"CSA-M"
6.31345311849454,"CSA-M"
6.51704717671597,"CSA-M"
6.22259558837225,"CSA-M"
7.02436636074788,"CSA-M"
6.35697119095688,"CSA-M"
6.10662616756705,"CSA-M"
6.79322443743955,"CSA-M"
5.9339461406724,"CSA-M"
6.57895180632988,"CSA-M"
6.46919078222939,"CSA-M"
7.36689162868473,"CSA-M"
6.83059649059277,"CSA-M"
6.55375486778292,"CSA-M"
6.24934187645363,"CSA-M"
6.41059093978797,"CSA-M"
6.69650199002705,"CSA-M"
5.77751339681387,"CSA-M"
6.80055141390404,"CSA-M"
6.13767987656671,"CSA-M"
6.85352907903915,"CSA-M"
5.95368127060648,"CSA-M"
7.02820573003017,"CSA-M"
6.21739369906746,"CSA-M"
6.91985213554609,"CSA-M"
6.18181915835033,"CSA-M"
6.2828967691914,"CSA-M"
6.93819348209189,"CSA-M"
6.81426344380365,"CSA-M"
5.72919004641396,"CSA-M"
7.06183822372664,"CSA-M"
6.25832598331129,"CSA-M"
6.32377968427223,"CSA-M"
7.0126069768923,"CSA-M"
6.14729689682888,"CSA-M"
6.71857035983891,"CSA-M"
7.25647686323487,"CSA-Q"
6.84545996518869,"CSA-Q"
7.32833566529968,"CSA-Q"
6.54774922655997,"CSA-Q"
7.08637465633871,"CSA-Q"
7.77313542672514,"CSA-Q"
6.1943736877445,"CSA-Q"
6.49686208552426,"CSA-Q"
6.79012842254347,"CSA-Q"
8.16826107607637,"CSA-Q"
5.72973983444508,"CSA-Q"
7.30576368554368,"CSA-Q"
6.87098396249358,"CSA-Q"
7.52203572564026,"CSA-Q"
6.37324129099723,"CSA-Q"
6.98947530417513,"CSA-Q"
7.30127101209038,"CSA-Q"
6.85811017041957,"CSA-Q"
