"Interval_length","group"
5.10660776965914,"CSA-M"
5.10554329785257,"CSA-M"
4.64063872249641,"CSA-M"
4.99649636832298,"CSA-M"
4.63377270077985,"CSA-M"
4.37332456829452,"CSA-M"
4.9744912173068,"CSA-M"
4.84750970466583,"CSA-M"
4.42187248894955,"CSA-M"
4.58047562817992,"CSA-M"
4.65385089561327,"CSA-M"
5.1352337482567,"CSA-M"
5.0736927837908,"CSA-M"
5.23162387637824,"CSA-M"
4.40241251926329,"CSA-M"
4.86541778459953,"CSA-M"
4.543872042071,"CSA-M"
5.13890598891758,"CSA-M"
4.73795428877317,"CSA-M"
4.63655254763019,"CSA-M"
4.77388479376554,"CSA-M"
4.46493930397924,"CSA-M"
5.12609580155662,"CSA-M"
4.70438883162892,"CSA-M"
5.21827329220382,"CSA-M"
5.11247307773309,"CSA-M"
4.72879378238796,"CSA-M"
4.86512031221201,"CSA-M"
5.03054831143053,"CSA-M"
4.71217814059019,"CSA-M"
5.27412704804356,"CSA-M"
4.5185134924303,"CSA-M"
4.63685667503295,"CSA-M"
5.06046318168091,"CSA-M"
4.59460660972034,"CSA-M"
5.29647927576327,"CSA-M"
5.11082143194828,"CSA-M"
5.09275855739669,"CSA-M"
5.10797108889498,"CSA-M"
5.71188644486523,"CSA-M"
5.1090687453266,"CSA-M"
5.15822792317769,"CSA-M"
4.61215127087318,"CSA-M"
5.38691521965437,"CSA-M"
4.61587729051636,"CSA-M"
4.35526181681112,"CSA-M"
4.94995974474435,"CSA-M"
4.9423126871444,"CSA-M"
5.75246489007582,"CSA-M"
4.87302721886601,"CSA-M"
5.69439576719992,"CSA-Q"
5.33005018556261,"CSA-Q"
5.55962503275092,"CSA-Q"
5.13397409450419,"CSA-Q"
5.55106471505379,"CSA-Q"
4.80866162866519,"CSA-Q"
4.89435219886452,"CSA-Q"
4.99126839766127,"CSA-Q"
4.98556602401531,"CSA-Q"
4.93577292373252,"CSA-Q"
4.73932556651607,"CSA-Q"
4.84216884699947,"CSA-Q"
5.10789324140151,"CSA-Q"
5.09452327778201,"CSA-Q"
4.98934251998557,"CSA-Q"
4.79307148075973,"CSA-Q"
4.96710963822976,"CSA-Q"
4.6207862375327,"CSA-Q"
5.23672647635768,"CSA-Q"
6.13492244518243,"CSA-Q"
5.39142418859929,"CSA-Q"
5.46521265534728,"CSA-Q"
5.54471706600038,"CSA-Q"
5.09916865152718,"CSA-Q"
5.11617582048286,"CSA-Q"
4.95575251894059,"CSA-Q"
4.86537080299142,"CSA-Q"
4.8476234240111,"CSA-Q"
4.97282961712624,"CSA-Q"
5.08165208236842,"CSA-Q"
4.78997439384717,"CSA-Q"
4.95952959488968,"CSA-Q"
5.33231748121238,"CSA-Q"
4.80319396832204,"CSA-Q"
5.732046589463,"CSA-Q"
5.29966953484054,"CSA-Q"
5.22402379815242,"CSA-Q"
5.46263949618118,"CSA-Q"
5.35013070953598,"CSA-Q"
4.54716877602201,"CSA-Q"
5.01089296805642,"CSA-Q"
4.8049296802792,"CSA-Q"
4.95218619932293,"CSA-Q"
5.31590903041004,"CSA-Q"
4.9515654054589,"CSA-Q"
5.38540039219042,"CSA-Q"
4.6082669480487,"CSA-Q"
4.6845357234583,"CSA-Q"
5.1484780293006,"CSA-Q"
4.62501444794384,"CSA-Q"
