"Interval_length","group"
3.64702560089326,"CSA-M"
3.60609450511501,"CSA-M"
3.59495336808255,"CSA-M"
3.70219847817162,"CSA-M"
3.58309865618529,"CSA-M"
3.62505030682649,"CSA-M"
3.63436353189344,"CSA-M"
3.63765274531886,"CSA-M"
3.68592249463313,"CSA-M"
3.62836392466307,"CSA-M"
3.60672271726753,"CSA-M"
3.69643560729734,"CSA-M"
3.63803622252099,"CSA-M"
3.62658641885393,"CSA-M"
3.65497286865238,"CSA-M"
3.66556396243429,"CSA-M"
3.65884592734204,"CSA-M"
3.59492259379416,"CSA-M"
3.61596949744999,"CSA-M"
3.64057298894375,"CSA-M"
3.63758907929937,"CSA-M"
3.67958924385629,"CSA-M"
3.62953048307735,"CSA-M"
3.61180564296324,"CSA-M"
3.58848598485789,"CSA-M"
3.64916376591009,"CSA-M"
3.65869407910615,"CSA-M"
3.63023287275622,"CSA-M"
3.63005665554559,"CSA-M"
3.64959135074729,"CSA-M"
3.65181994051387,"CSA-M"
3.67877593532233,"CSA-M"
3.67652773741716,"CSA-M"
3.61140429486342,"CSA-M"
3.59742936883107,"CSA-M"
3.60929683825358,"CSA-M"
3.61979451739072,"CSA-M"
3.65420485709877,"CSA-M"
3.64420873526634,"CSA-M"
3.64480003459748,"CSA-M"
3.630844584419,"CSA-M"
3.58466182816935,"CSA-M"
3.62988216346425,"CSA-M"
3.6542066646608,"CSA-M"
3.65856209823877,"CSA-M"
3.60356286973732,"CSA-M"
3.64616153919363,"CSA-M"
3.61214845732654,"CSA-M"
3.63832841461228,"CSA-M"
3.67303623474877,"CSA-M"
3.8817697445232,"CSA-Q"
3.72237692592149,"CSA-Q"
3.89578840213004,"CSA-Q"
3.90409909556102,"CSA-Q"
3.81258774902,"CSA-Q"
3.86444987510077,"CSA-Q"
3.90238107947336,"CSA-Q"
3.84716557356043,"CSA-Q"
3.88593423595199,"CSA-Q"
3.82767567544332,"CSA-Q"
3.86123483246297,"CSA-Q"
3.93277745654653,"CSA-Q"
3.97607135869033,"CSA-Q"
3.95880396115635,"CSA-Q"
3.91811756069117,"CSA-Q"
3.90554941247688,"CSA-Q"
3.87281693140961,"CSA-Q"
3.93614375308766,"CSA-Q"
3.84753084629074,"CSA-Q"
3.84010557971696,"CSA-Q"
3.88780474704308,"CSA-Q"
3.8414434717332,"CSA-Q"
3.90177595138346,"CSA-Q"
3.83066488920611,"CSA-Q"
3.83041655391999,"CSA-Q"
3.8611538503207,"CSA-Q"
3.88935376547446,"CSA-Q"
3.78718507752204,"CSA-Q"
3.91373884193353,"CSA-Q"
3.87036107420449,"CSA-Q"
3.94497670823792,"CSA-Q"
3.93683522095918,"CSA-Q"
3.85050045182535,"CSA-Q"
3.83106040509053,"CSA-Q"
3.8994934242519,"CSA-Q"
3.78054544640544,"CSA-Q"
3.86325785121943,"CSA-Q"
3.85141072768187,"CSA-Q"
3.80788987963403,"CSA-Q"
3.8391321302875,"CSA-Q"
3.89075538387858,"CSA-Q"
3.74841227814309,"CSA-Q"
3.89765390203954,"CSA-Q"
3.93155931580471,"CSA-Q"
3.90871706197895,"CSA-Q"
3.88408564639742,"CSA-Q"
3.87580497185873,"CSA-Q"
3.86362919559836,"CSA-Q"
3.90119476929443,"CSA-Q"
3.94505303039466,"CSA-Q"
