"Interval_length","group"
4.55421894624665,"CSA-M"
5.80369186026397,"CSA-M"
5.31972478880588,"CSA-M"
4.94916050316905,"CSA-M"
4.98440167828391,"CSA-M"
6.02485795246286,"CSA-M"
5.62987709818761,"CSA-M"
5.81536474360372,"CSA-M"
5.47383514666052,"CSA-M"
5.50016039648739,"CSA-M"
4.5907839555136,"CSA-M"
5.85653407776637,"CSA-M"
5.14228758467805,"CSA-M"
5.21823915931443,"CSA-M"
5.58589884169323,"CSA-M"
5.55487141022546,"CSA-M"
5.00974348450437,"CSA-M"
5.75692041340433,"CSA-M"
5.34292523599454,"CSA-M"
4.91147822049174,"CSA-M"
5.17665279017859,"CSA-M"
5.52592713523711,"CSA-M"
4.93891216364828,"CSA-M"
5.03749487989308,"CSA-M"
5.6924356385943,"CSA-M"
5.35607465503625,"CSA-M"
5.25206929652397,"CSA-M"
5.58832449806681,"CSA-M"
5.9290741044771,"CSA-M"
5.8758705810404,"CSA-M"
6.23642130207124,"CSA-M"
5.38063563761526,"CSA-M"
5.41108693642368,"CSA-M"
4.80314170495373,"CSA-M"
5.00675537312617,"CSA-M"
5.85390198912603,"CSA-M"
5.45665438053944,"CSA-M"
5.38884398675422,"CSA-M"
5.90807045993599,"CSA-M"
4.9850935355865,"CSA-M"
5.89214126162147,"CSA-M"
6.16758933494176,"CSA-M"
5.68482117668472,"CSA-M"
6.20982425957015,"CSA-M"
5.12485054038957,"CSA-M"
5.6630325639033,"CSA-M"
5.08288919597786,"CSA-M"
5.54289299817428,"CSA-M"
6.47339254526179,"CSA-M"
5.51357139831435,"CSA-M"
5.48950161121104,"CSA-Q"
5.82434117055416,"CSA-Q"
5.99913592363303,"CSA-Q"
5.00725841665978,"CSA-Q"
6.1400174530403,"CSA-Q"
5.2110373457522,"CSA-Q"
5.78950470334592,"CSA-Q"
5.34680478789905,"CSA-Q"
5.38461139956707,"CSA-Q"
5.19084240779571,"CSA-Q"
6.00540908282855,"CSA-Q"
5.18761307197419,"CSA-Q"
5.53779973629883,"CSA-Q"
5.19615130549816,"CSA-Q"
6.2079462285485,"CSA-Q"
5.52682441881262,"CSA-Q"
5.23338860245461,"CSA-Q"
4.89948309212634,"CSA-Q"
5.49120074020542,"CSA-Q"
5.63326663071417,"CSA-Q"
5.64240608164897,"CSA-Q"
5.32545462876266,"CSA-Q"
5.22544578315552,"CSA-Q"
5.65130958575613,"CSA-Q"
5.16459048165714,"CSA-Q"
6.00726558318182,"CSA-Q"
5.77039221489687,"CSA-Q"
5.66858956236366,"CSA-Q"
5.44952413955488,"CSA-Q"
4.79373058474787,"CSA-Q"
6.49171159480956,"CSA-Q"
5.42145821192539,"CSA-Q"
5.59200578520189,"CSA-Q"
6.14182825651409,"CSA-Q"
5.74270131594262,"CSA-Q"
5.0961307482318,"CSA-Q"
5.46010897463842,"CSA-Q"
5.83159649070068,"CSA-Q"
5.6224415774794,"CSA-Q"
6.33521932258412,"CSA-Q"
5.40576146021418,"CSA-Q"
5.56366218869095,"CSA-Q"
4.93626967639752,"CSA-Q"
5.55813179697687,"CSA-Q"
5.45491391779262,"CSA-Q"
5.55415894928683,"CSA-Q"
5.99603403711826,"CSA-Q"
5.25227919473618,"CSA-Q"
5.44768954890193,"CSA-Q"
5.72069606348385,"CSA-Q"
