"Interval_length","group"
2.51623524839744,"ITE-NUC"
2.86739702698297,"ITE-NUC"
2.60510799149067,"ITE-NUC"
2.86372299482136,"ITE-NUC"
2.64120103632376,"ITE-NUC"
2.72067728629573,"ITE-NUC"
2.70209531840113,"ITE-NUC"
2.54968485756927,"ITE-NUC"
2.59440726120012,"ITE-NUC"
2.70295675495614,"ITE-NUC"
2.34320995995358,"ITE-NUC"
2.98617080456884,"ITE-NUC"
2.53789355064483,"ITE-NUC"
2.72073420416508,"ITE-NUC"
2.6960292261397,"ITE-NUC"
2.75677298880526,"ITE-NUC"
2.66249709109524,"ITE-NUC"
2.58701793119772,"ITE-NUC"
2.5128489299635,"ITE-NUC"
2.70008171076965,"ITE-NUC"
2.5478585592938,"ITE-NUC"
2.7372575063841,"ITE-NUC"
2.47694085818637,"ITE-NUC"
2.61700360408531,"ITE-NUC"
2.79151662124275,"ITE-NUC"
2.80883958365271,"ITE-NUC"
2.62038490897232,"ITE-NUC"
2.79727626489726,"ITE-NUC"
2.56421339550284,"ITE-NUC"
2.53979197012416,"ITE-NUC"
2.73596235092481,"ITE-NUC"
2.53412082082435,"ITE-NUC"
2.58497003634862,"ITE-NUC"
2.98587647814877,"ITE-NUC"
2.72812401929434,"ITE-NUC"
2.61792346391614,"ITE-NUC"
2.71944775075646,"ITE-NUC"
2.72991356536687,"ITE-NUC"
2.4503837301525,"ITE-NUC"
2.74527091700859,"ITE-NUC"
2.7160876745569,"ITE-NUC"
2.30308523622042,"ITE-NUC"
2.59432349463731,"ITE-NUC"
2.49693883449781,"ITE-NUC"
2.62291195933501,"ITE-NUC"
2.67283424697423,"ITE-NUC"
2.91336964899353,"ITE-NUC"
2.47541988923332,"ITE-NUC"
2.70940867047521,"ITE-NUC"
2.58574899860298,"ITE-NUC"
2.77368048876505,"CSA-M"
2.70314892616652,"CSA-M"
2.72152781444476,"CSA-M"
2.81495059907614,"CSA-M"
2.8184762362088,"CSA-M"
2.73206839145638,"CSA-M"
2.78695963703643,"CSA-M"
2.75117323456677,"CSA-M"
2.65198780368185,"CSA-M"
2.94156425887311,"CSA-M"
2.8205207938754,"CSA-M"
2.50097023470109,"CSA-M"
2.5109426939373,"CSA-M"
2.56414270151495,"CSA-M"
2.54360815662837,"CSA-M"
2.50620524783366,"CSA-M"
2.67539007367826,"CSA-M"
2.82005733896858,"CSA-M"
2.54013156337951,"CSA-M"
2.59760736776772,"CSA-M"
2.64753579822655,"CSA-M"
2.89724069580356,"CSA-M"
2.66627847496006,"CSA-M"
2.77775675399727,"CSA-M"
2.659227584777,"CSA-M"
2.6284066442767,"CSA-M"
2.34063442533977,"CSA-M"
2.72773990726675,"CSA-M"
2.76619837989451,"CSA-M"
2.49177123038435,"CSA-M"
2.58141967216612,"CSA-M"
2.53720388445495,"CSA-M"
2.81700541131596,"CSA-M"
2.83108898098898,"CSA-M"
2.70115933963483,"CSA-M"
2.5533294417325,"CSA-M"
2.59667278353042,"CSA-M"
2.67731651634449,"CSA-M"
2.75768775277934,"CSA-M"
2.61342218294259,"CSA-M"
2.70405379329356,"CSA-M"
2.83596616455535,"CSA-M"
2.88669930099387,"CSA-M"
2.55888386728471,"CSA-M"
2.72205728948392,"CSA-M"
2.84126045867809,"CSA-M"
2.64353724428859,"CSA-M"
2.84773786215948,"CSA-M"
2.53908982820011,"CSA-M"
2.56842978319121,"CSA-M"
2.80871751165752,"CSA-Q"
3.15211061396581,"CSA-Q"
3.10278488747767,"CSA-Q"
2.82312073432004,"CSA-Q"
2.77240539939489,"CSA-Q"
2.74651881156641,"CSA-Q"
2.86701102666274,"CSA-Q"
2.94339794892097,"CSA-Q"
3.02742801837358,"CSA-Q"
2.9512274267231,"CSA-Q"
2.90665037618011,"CSA-Q"
3.05482324749562,"CSA-Q"
2.79808143404304,"CSA-Q"
2.88649552164999,"CSA-Q"
2.64176526281443,"CSA-Q"
2.77656106806736,"CSA-Q"
3.01680193251969,"CSA-Q"
2.68716853996661,"CSA-Q"
2.83603066148482,"CSA-Q"
2.67015554468172,"CSA-Q"
2.78780874826858,"CSA-Q"
2.79097259275944,"CSA-Q"
2.90344785337708,"CSA-Q"
2.95023298579109,"CSA-Q"
2.81638827406372,"CSA-Q"
2.82341750762353,"CSA-Q"
2.47546411287417,"CSA-Q"
2.86323889147537,"CSA-Q"
2.85438059133606,"CSA-Q"
2.87994096979412,"CSA-Q"
3.06130616671852,"CSA-Q"
2.72808401552858,"CSA-Q"
2.79140350442726,"CSA-Q"
2.95584549463219,"CSA-Q"
2.77426273385866,"CSA-Q"
2.67755733413607,"CSA-Q"
2.99126979765028,"CSA-Q"
2.98604868790591,"CSA-Q"
2.79048510530047,"CSA-Q"
3.05920996418326,"CSA-Q"
2.84648773054287,"CSA-Q"
2.71738752199236,"CSA-Q"
3.02334294803349,"CSA-Q"
2.85166238694017,"CSA-Q"
3.08822811093122,"CSA-Q"
2.99812025403955,"CSA-Q"
3.0383008232985,"CSA-Q"
2.89626266724678,"CSA-Q"
2.73830474411194,"CSA-Q"
2.9031391131462,"CSA-Q"
