"Interval_length","group"
5.95102244107492,"CSA-M"
5.99944014242191,"CSA-M"
6.32055361646433,"CSA-M"
6.70354099583818,"CSA-M"
6.91046144429054,"CSA-M"
6.84321506505135,"CSA-M"
5.95133950094767,"CSA-M"
6.3263742848774,"CSA-M"
7.17951156789181,"CSA-M"
6.40655267484739,"CSA-M"
6.71366949474221,"CSA-M"
6.73561886537641,"CSA-M"
7.05705038349748,"CSA-M"
6.57539278737781,"CSA-M"
6.87458325699671,"CSA-M"
6.31703252946458,"CSA-M"
5.82534952252452,"CSA-M"
6.00816371357211,"CSA-M"
6.8395500608202,"CSA-M"
5.56450723552775,"CSA-M"
6.34757906816435,"CSA-M"
6.24359505318786,"CSA-M"
6.12784300690747,"CSA-M"
6.5938594199602,"CSA-M"
6.18362275134906,"CSA-M"
6.57751781972756,"CSA-M"
6.31807306282369,"CSA-M"
6.5189854662346,"CSA-M"
6.0943674279044,"CSA-M"
5.65835758881763,"CSA-M"
6.65603962849078,"CSA-M"
6.69589119055971,"CSA-M"
6.36819239267647,"CSA-M"
6.232419885657,"CSA-M"
6.04567701525231,"CSA-M"
6.06772157798649,"CSA-M"
6.79324325329434,"CSA-M"
6.17112793858026,"CSA-M"
6.64083071207744,"CSA-M"
6.5785522193105,"CSA-M"
6.75767312271945,"CSA-M"
6.78248900180002,"CSA-M"
6.27146416579637,"CSA-M"
6.70259275619789,"CSA-M"
6.20720854928088,"CSA-M"
6.18748036687027,"CSA-M"
5.75430862824896,"CSA-M"
6.06944107569313,"CSA-M"
6.01073752855824,"CSA-M"
5.94966790282726,"CSA-M"
7.62775574101323,"CSA-Q"
6.61902682791432,"CSA-Q"
6.6879488047964,"CSA-Q"
7.48633676663407,"CSA-Q"
7.08049449568812,"CSA-Q"
5.9761395178744,"CSA-Q"
6.57456547677641,"CSA-Q"
6.93794297995068,"CSA-Q"
7.00019224216775,"CSA-Q"
6.77251184382639,"CSA-Q"
7.2541607462334,"CSA-Q"
6.75212511022026,"CSA-Q"
7.37574955495999,"CSA-Q"
6.88785624294075,"CSA-Q"
6.61542380363826,"CSA-Q"
6.45397063166432,"CSA-Q"
7.07704536193742,"CSA-Q"
7.89889088748522,"CSA-Q"
7.0206761042802,"CSA-Q"
6.22193752675362,"CSA-Q"
7.51055317698514,"CSA-Q"
6.98614317734148,"CSA-Q"
7.65753146715814,"CSA-Q"
6.91861845253599,"CSA-Q"
6.6491058991147,"CSA-Q"
7.11956372395309,"CSA-Q"
7.1371326463016,"CSA-Q"
7.38844314979003,"CSA-Q"
7.13457712764847,"CSA-Q"
7.17104474576893,"CSA-Q"
7.1538932947892,"CSA-Q"
6.4560863310732,"CSA-Q"
6.82626596144411,"CSA-Q"
6.4417230646175,"CSA-Q"
6.57925362166825,"CSA-Q"
6.54110495621925,"CSA-Q"
6.97783536269002,"CSA-Q"
7.89044947671536,"CSA-Q"
6.63225958190202,"CSA-Q"
7.01575592044469,"CSA-Q"
6.54658143399209,"CSA-Q"
7.30023466776672,"CSA-Q"
7.12436819708201,"CSA-Q"
6.66279577809586,"CSA-Q"
6.52653385874155,"CSA-Q"
7.18479915765342,"CSA-Q"
6.67649559506711,"CSA-Q"
7.52527715560165,"CSA-Q"
7.2396553257842,"CSA-Q"
7.15151058350751,"CSA-Q"
