"Interval_length","group"
3.42906463405563,"CSA-M"
3.39404454228676,"CSA-M"
3.44240327516858,"CSA-M"
3.44029737494374,"CSA-M"
3.40288124524861,"CSA-M"
3.47632065416782,"CSA-M"
3.38450351926598,"CSA-M"
3.43587326643453,"CSA-M"
3.40666405421861,"CSA-M"
3.42245534596688,"CSA-M"
3.44728385779559,"CSA-M"
3.42945099711734,"CSA-M"
3.41984334508227,"CSA-M"
3.42147935191465,"CSA-M"
3.36021646371928,"CSA-M"
3.41300458372813,"CSA-M"
3.47518166242309,"CSA-M"
3.41535899814273,"CSA-M"
3.40126540846851,"CSA-M"
3.35450699291592,"CSA-M"
3.39978068204817,"CSA-M"
3.45627019868117,"CSA-M"
3.38739424331825,"CSA-M"
3.4066910436793,"CSA-M"
3.46302454641797,"CSA-M"
3.41291903183033,"CSA-M"
3.41846843951984,"CSA-M"
3.43504447078966,"CSA-M"
3.45686934664789,"CSA-M"
3.40922932145044,"CSA-M"
3.43093234245822,"CSA-M"
3.38393014324538,"CSA-M"
3.41930457987271,"CSA-M"
3.47089940288576,"CSA-M"
3.27921185405146,"CSA-M"
3.38058875619398,"CSA-M"
3.39389817729351,"CSA-M"
3.44212602310432,"CSA-M"
3.43162607765268,"CSA-M"
3.43810644803103,"CSA-M"
3.4566606563632,"CSA-M"
3.40637312138535,"CSA-M"
3.45709558944038,"CSA-M"
3.42030855422615,"CSA-M"
3.37665022645466,"CSA-M"
3.44489657135977,"CSA-M"
3.3954621386367,"CSA-M"
3.4295032942406,"CSA-M"
3.48224130063485,"CSA-M"
3.42057393990618,"CSA-M"
3.42006499655048,"CSA-Q"
3.4022067714212,"CSA-Q"
3.44434600798027,"CSA-Q"
3.43825501112149,"CSA-Q"
3.45532943489569,"CSA-Q"
3.46692420729885,"CSA-Q"
3.41408154981597,"CSA-Q"
3.44394014065949,"CSA-Q"
3.42773483085452,"CSA-Q"
3.43714488916636,"CSA-Q"
3.4567481883441,"CSA-Q"
3.46214837397411,"CSA-Q"
3.41454977822343,"CSA-Q"
3.42601978834519,"CSA-Q"
3.35216925424612,"CSA-Q"
3.45375087087192,"CSA-Q"
3.49222760193461,"CSA-Q"
3.40609369595347,"CSA-Q"
3.44656979693988,"CSA-Q"
3.35819490595964,"CSA-Q"
3.40267698045861,"CSA-Q"
3.43540136688428,"CSA-Q"
3.38624849513132,"CSA-Q"
3.40218045879897,"CSA-Q"
3.47436954177611,"CSA-Q"
3.4190866692922,"CSA-Q"
3.40761840702956,"CSA-Q"
3.48272002297189,"CSA-Q"
3.46438116606186,"CSA-Q"
3.43509507297044,"CSA-Q"
3.44015285367097,"CSA-Q"
3.38759190465565,"CSA-Q"
3.44678992532739,"CSA-Q"
3.43033917251046,"CSA-Q"
3.40989661986135,"CSA-Q"
3.41937892031843,"CSA-Q"
3.39591857978629,"CSA-Q"
3.46808652229686,"CSA-Q"
3.45394095032972,"CSA-Q"
3.45573661632749,"CSA-Q"
3.47394041375029,"CSA-Q"
3.40093031022064,"CSA-Q"
3.43767157845068,"CSA-Q"
3.47155820180137,"CSA-Q"
3.38350163029914,"CSA-Q"
3.49122764628669,"CSA-Q"
3.41237128249522,"CSA-Q"
3.43522868100683,"CSA-Q"
3.47670767489709,"CSA-Q"
3.45704833470274,"CSA-Q"
