"Interval_length","group"
5.17381090014546,"CSA-M"
5.39047972392304,"CSA-M"
5.23294373811552,"CSA-M"
5.38923567400012,"CSA-M"
5.47130880820508,"CSA-M"
4.67166665002478,"CSA-M"
5.12216994552858,"CSA-M"
5.07034240031487,"CSA-M"
4.89551383442378,"CSA-M"
6.14907951910751,"CSA-M"
5.57919521164549,"CSA-M"
5.18253577319261,"CSA-M"
5.92138141348477,"CSA-M"
5.18999762808033,"CSA-M"
5.40752372364562,"CSA-M"
5.24424474534371,"CSA-M"
5.40667727552271,"CSA-M"
5.45915077717818,"CSA-M"
5.17367020172772,"CSA-M"
5.36794123465081,"CSA-M"
5.30400760062287,"CSA-M"
5.30269220097061,"CSA-M"
4.94370229488853,"CSA-M"
5.20763045018508,"CSA-M"
5.22550409288213,"CSA-M"
5.71342356714494,"CSA-M"
5.29104833431127,"CSA-M"
5.45087560243654,"CSA-M"
5.89485274390981,"CSA-M"
5.2973388605943,"CSA-M"
6.20294825033127,"CSA-M"
5.13663154848304,"CSA-M"
5.44459987276356,"CSA-M"
5.29084980226955,"CSA-M"
5.15425763968016,"CSA-M"
5.25192689691151,"CSA-M"
5.76884674900424,"CSA-M"
5.60795606473044,"CSA-M"
5.63004467240534,"CSA-M"
5.53289122063492,"CSA-M"
5.19676371983161,"CSA-M"
5.45490790135942,"CSA-M"
5.5344190070849,"CSA-M"
5.62552931665644,"CSA-M"
5.58825899522809,"CSA-M"
5.25172951154383,"CSA-M"
5.20207836653427,"CSA-M"
5.15026785877209,"CSA-M"
5.78830704885855,"CSA-M"
5.46408078518201,"CSA-M"
5.62340325771972,"CSA-Q"
5.74599612313503,"CSA-Q"
6.82273862522385,"CSA-Q"
6.32605017702783,"CSA-Q"
5.44157649971724,"CSA-Q"
5.52544740981322,"CSA-Q"
6.0574617296486,"CSA-Q"
5.59636586307009,"CSA-Q"
5.77605343844297,"CSA-Q"
6.0591890190769,"CSA-Q"
5.78312322481214,"CSA-Q"
6.17296303105487,"CSA-Q"
5.6608966200904,"CSA-Q"
6.16781683934867,"CSA-Q"
5.70928761821359,"CSA-Q"
5.79443849679305,"CSA-Q"
5.59460068073387,"CSA-Q"
6.65637091617915,"CSA-Q"
5.70154803673677,"CSA-Q"
6.54593460669849,"CSA-Q"
5.29455862432792,"CSA-Q"
5.91772959070163,"CSA-Q"
6.25159088644032,"CSA-Q"
5.82542693176738,"CSA-Q"
6.37721601508456,"CSA-Q"
6.34645433292239,"CSA-Q"
5.66002997827036,"CSA-Q"
6.02529884962838,"CSA-Q"
6.33948376111082,"CSA-Q"
6.38508593644452,"CSA-Q"
5.95047257346129,"CSA-Q"
5.96073082993933,"CSA-Q"
6.15548597553124,"CSA-Q"
5.7265351448629,"CSA-Q"
5.76449240068137,"CSA-Q"
5.71782993441367,"CSA-Q"
5.81215848494707,"CSA-Q"
6.53548918949596,"CSA-Q"
6.67157092161184,"CSA-Q"
6.55076932143339,"CSA-Q"
6.10933145902114,"CSA-Q"
5.75065941783943,"CSA-Q"
6.15614764246447,"CSA-Q"
6.04576483301308,"CSA-Q"
5.99153338868047,"CSA-Q"
6.21992319278442,"CSA-Q"
5.95401167653146,"CSA-Q"
6.05473430060486,"CSA-Q"
5.75968775056623,"CSA-Q"
5.99072750515293,"CSA-Q"
3.94791490768518,"ITE-NUS"
3.89569406055803,"ITE-NUS"
4.28325086956647,"ITE-NUS"
3.67913134610842,"ITE-NUS"
4.09760832374158,"ITE-NUS"
4.01135600422632,"ITE-NUS"
3.95755297087221,"ITE-NUS"
3.84789347058222,"ITE-NUS"
3.62302892294122,"ITE-NUS"
4.24030989389275,"ITE-NUS"
3.81553002942132,"ITE-NUS"
3.78833046668326,"ITE-NUS"
4.27434641330348,"ITE-NUS"
4.00151153183914,"ITE-NUS"
4.05993143283986,"ITE-NUS"
3.97815444044877,"ITE-NUS"
3.91741102600497,"ITE-NUS"
3.724717767227,"ITE-NUS"
3.87023262233163,"ITE-NUS"
4.2265902337528,"ITE-NUS"
4.06792000095285,"ITE-NUS"
