"Interval_length","group"
5.06030905442956,"CSA-M"
5.57335462087757,"CSA-M"
5.55169753323214,"CSA-M"
5.83452919925059,"CSA-M"
5.87454311356289,"CSA-M"
5.21695027082368,"CSA-M"
5.71415623126259,"CSA-M"
5.77666246625832,"CSA-M"
6.81046393747099,"CSA-M"
6.15332654358283,"CSA-M"
5.38051900281735,"CSA-M"
5.59149864874006,"CSA-M"
5.69444323217148,"CSA-M"
5.49117119765709,"CSA-M"
5.33334064521884,"CSA-M"
5.39097374384815,"CSA-M"
5.59362591735668,"CSA-M"
5.78778777091924,"CSA-M"
5.58910996819072,"CSA-M"
5.99017854902583,"CSA-M"
5.70892325637488,"CSA-M"
5.49776132370786,"CSA-M"
5.65889326671539,"CSA-M"
6.01502936802243,"CSA-M"
6.00462671646077,"CSA-M"
5.95920665917702,"CSA-M"
5.13347169289692,"CSA-M"
5.22281838311208,"CSA-M"
5.94514124955405,"CSA-M"
6.44265376025681,"CSA-M"
5.29270956494492,"CSA-M"
6.16188185815949,"CSA-M"
6.02317611455771,"CSA-M"
5.37981804558324,"CSA-M"
5.92515247038631,"CSA-M"
6.08423299901866,"CSA-M"
5.71941994167297,"CSA-M"
6.11020248361297,"CSA-M"
6.1557840425112,"CSA-M"
5.78431121072047,"CSA-M"
5.86350865706365,"CSA-M"
5.36965000257387,"CSA-M"
5.9780195310088,"CSA-M"
5.69549929280096,"CSA-M"
5.64154133938225,"CSA-M"
5.61700278199725,"CSA-M"
5.43922784494525,"CSA-M"
5.82076131052805,"CSA-M"
5.89905234175376,"CSA-M"
6.05819280786986,"CSA-M"
6.75618851086919,"CSA-Q"
5.62723339048924,"CSA-Q"
6.00338600677729,"CSA-Q"
6.39975035702965,"CSA-Q"
6.70684296724168,"CSA-Q"
5.92987846983873,"CSA-Q"
5.94539331134366,"CSA-Q"
6.34242455993945,"CSA-Q"
5.94167342538325,"CSA-Q"
6.66904759541037,"CSA-Q"
6.25176655229888,"CSA-Q"
5.80885879515104,"CSA-Q"
6.25044589876061,"CSA-Q"
6.16452328643034,"CSA-Q"
6.10262595368078,"CSA-Q"
5.77927873033442,"CSA-Q"
6.38471813510028,"CSA-Q"
6.30635244681823,"CSA-Q"
6.10948920024859,"CSA-Q"
6.82815998333296,"CSA-Q"
6.05674214868209,"CSA-Q"
6.11604098406223,"CSA-Q"
6.61586904921178,"CSA-Q"
7.01199176948487,"CSA-Q"
6.10382451732035,"CSA-Q"
6.08850192446169,"CSA-Q"
6.5027368017629,"CSA-Q"
6.52915697667012,"CSA-Q"
6.63048491076221,"CSA-Q"
6.75047654437722,"CSA-Q"
6.7953590011032,"CSA-Q"
6.70442203179997,"CSA-Q"
6.31948592564202,"CSA-Q"
6.21691447394912,"CSA-Q"
6.19903423165363,"CSA-Q"
6.19846257973939,"CSA-Q"
5.25577131075993,"CSA-Q"
6.66680099592107,"CSA-Q"
5.97457934226814,"CSA-Q"
6.48617280246804,"CSA-Q"
7.3473487350392,"CSA-Q"
6.0714306266403,"CSA-Q"
6.03643564838084,"CSA-Q"
6.29124962330102,"CSA-Q"
6.70923051352692,"CSA-Q"
5.65508004200072,"CSA-Q"
6.26987741791943,"CSA-Q"
7.00079459520045,"CSA-Q"
6.49942794599297,"CSA-Q"
6.90866786801222,"CSA-Q"
3.84289050798885,"ITE-NUS"
3.91669832133252,"ITE-NUS"
3.74354914016554,"ITE-NUS"
4.1265756872875,"ITE-NUS"
3.87500224056895,"ITE-NUS"
3.98032027632704,"ITE-NUS"
3.90243259798893,"ITE-NUS"
3.86377334218417,"ITE-NUS"
3.72767609098366,"ITE-NUS"
3.89831985270637,"ITE-NUS"
3.57888490071211,"ITE-NUS"
3.91144737845123,"ITE-NUS"
4.06844555451116,"ITE-NUS"
3.80171413813273,"ITE-NUS"
3.66095631276215,"ITE-NUS"
4.08941815426015,"ITE-NUS"
4.23461659998292,"ITE-NUS"
3.70773806953325,"ITE-NUS"
3.95566053842842,"ITE-NUS"
3.89682570436244,"ITE-NUS"
3.83521302756435,"ITE-NUS"
3.79703282579116,"ITE-NUS"
4.22158907222931,"ITE-NUS"
4.0018493272798,"ITE-NUS"
4.45008584114687,"ITE-NUS"
4.15031523479211,"ITE-NUS"
4.00055118403725,"ITE-NUS"
4.02864412207227,"ITE-NUS"
3.74333914050474,"ITE-NUS"
4.26494822256265,"ITE-NUS"
3.95107172594343,"ITE-NUS"
4.08995700326018,"ITE-NUS"
3.65446598838516,"ITE-NUS"
4.04572784427024,"ITE-NUS"
3.90825742626348,"ITE-NUS"
4.06837959948639,"ITE-NUS"
4.05869422671432,"ITE-NUS"
3.909830264886,"ITE-NUS"
3.84070300957268,"ITE-NUS"
3.97215227904566,"ITE-NUS"
4.07485067372868,"ITE-NUS"
4.02863503074165,"ITE-NUS"
4.10159986145972,"ITE-NUS"
4.14817235063314,"ITE-NUS"
3.98980410932146,"ITE-NUS"
3.70308988898711,"ITE-NUS"
4.16148054662441,"ITE-NUS"
4.11059875294747,"ITE-NUS"
4.10462028014623,"ITE-NUS"
3.61833711174556,"ITE-NUS"
9.10719588764394,"CSA-B"
10.092031262533,"CSA-B"
9.01788349232579,"CSA-B"
8.99510485974047,"CSA-B"
9.51006245634854,"CSA-B"
9.17345809853525,"CSA-B"
9.377645017131,"CSA-B"
8.8851370564791,"CSA-B"
