"Interval_length","group"
3.80811532647434,"CSA-M"
4.02274330046109,"CSA-M"
4.05204679067967,"CSA-M"
4.24460102602253,"CSA-M"
4.48623799717727,"CSA-M"
4.29904091008779,"CSA-M"
4.64528003792909,"CSA-M"
4.44263929971061,"CSA-M"
4.22968063277105,"CSA-M"
4.35978851464649,"CSA-M"
4.75161998266824,"CSA-M"
4.04600337588959,"CSA-M"
4.22387642869767,"CSA-M"
4.53961676400676,"CSA-M"
4.36394636295658,"CSA-M"
4.22846936177607,"CSA-M"
4.22508799246155,"CSA-M"
4.24172084275315,"CSA-M"
4.28608091529528,"CSA-M"
4.58423601220725,"CSA-M"
4.22393000915807,"CSA-M"
4.15501524443604,"CSA-M"
4.05300283216957,"CSA-M"
4.28564464273632,"CSA-M"
3.55605324315964,"CSA-M"
4.26848192995502,"CSA-M"
4.41323331051455,"CSA-M"
4.47151324164854,"CSA-M"
4.36550320256468,"CSA-M"
4.31431240230459,"CSA-M"
4.1257263025299,"CSA-M"
4.21686515616856,"CSA-M"
3.99926675862,"CSA-M"
3.98821148300938,"CSA-M"
4.27585006418811,"CSA-M"
4.05286700401686,"CSA-M"
4.1157180957473,"CSA-M"
4.31279320777125,"CSA-M"
4.01322399937368,"CSA-M"
4.24846879450381,"CSA-M"
4.19212134445587,"CSA-M"
4.34956056203373,"CSA-M"
4.23918970856207,"CSA-M"
4.14224345051051,"CSA-M"
4.35680161493826,"CSA-M"
4.05550551965302,"CSA-M"
4.15393871720303,"CSA-M"
4.17880838764171,"CSA-M"
3.95471453368439,"CSA-M"
4.55176367188478,"CSA-M"
4.23455988325615,"CSA-Q"
4.14820089233339,"CSA-Q"
4.19867607198995,"CSA-Q"
4.20679920394833,"CSA-Q"
4.49554909522124,"CSA-Q"
4.56540055992286,"CSA-Q"
4.35502310329029,"CSA-Q"
4.30382308114061,"CSA-Q"
4.5184334728989,"CSA-Q"
4.15647676107931,"CSA-Q"
4.11888978719238,"CSA-Q"
