"Interval_length","group"
6.62204016120359,"CSA-M"
5.61051484165332,"CSA-M"
5.94392565950992,"CSA-M"
5.76337553217432,"CSA-M"
6.24496328474194,"CSA-M"
6.08973369316964,"CSA-M"
6.26869701789029,"CSA-M"
5.60997137809961,"CSA-M"
5.7112335473659,"CSA-M"
7.38996997642588,"CSA-M"
5.98481953809305,"CSA-M"
6.32580261761536,"CSA-M"
6.12947620970222,"CSA-M"
6.0982890301722,"CSA-M"
5.95955770048769,"CSA-M"
6.08613696082325,"CSA-M"
7.15158833667923,"CSA-M"
6.74317660937526,"CSA-M"
6.31413274784969,"CSA-M"
5.86510620638369,"CSA-M"
6.1779523770362,"CSA-M"
5.6728963623725,"CSA-M"
6.17390107791666,"CSA-M"
5.58286003944338,"CSA-M"
5.46059179239698,"CSA-M"
6.36439404744627,"CSA-M"
6.32718871079184,"CSA-M"
5.74722890056465,"CSA-M"
5.8403932989017,"CSA-M"
5.58795587804459,"CSA-M"
6.27791045626966,"CSA-M"
6.58701346012702,"CSA-M"
6.24636444177819,"CSA-M"
5.86162496983678,"CSA-M"
6.36401996064719,"CSA-M"
6.3568189664707,"CSA-M"
5.60122652862748,"CSA-M"
6.87362961413456,"CSA-M"
6.36665033707144,"CSA-M"
5.64058163105843,"CSA-M"
5.99375882929556,"CSA-M"
5.55343826203527,"CSA-M"
5.70129618981939,"CSA-M"
6.09930911895464,"CSA-M"
5.59732408819392,"CSA-M"
6.26314545832919,"CSA-M"
6.88096611125737,"CSA-M"
6.00880145528931,"CSA-M"
5.51904902637886,"CSA-M"
5.94114981049086,"CSA-M"
6.24236978033575,"CSA-Q"
6.39626827956135,"CSA-Q"
6.71022968271725,"CSA-Q"
7.01373428483122,"CSA-Q"
6.4858692396563,"CSA-Q"
6.94958479129012,"CSA-Q"
6.93153033420678,"CSA-Q"
6.62321944320565,"CSA-Q"
6.67957082995151,"CSA-Q"
7.31441141415946,"CSA-Q"
6.72021184246178,"CSA-Q"
7.16600294515901,"CSA-Q"
6.37300214673688,"CSA-Q"
7.47510554491107,"CSA-Q"
6.11892049486498,"CSA-Q"
6.26933366446843,"CSA-Q"
8.05268041514989,"CSA-Q"
6.77120319039186,"CSA-Q"
6.93915493870658,"CSA-Q"
6.57651514922424,"CSA-Q"
6.64510241985161,"CSA-Q"
7.30623770742198,"CSA-Q"
6.96524490177396,"CSA-Q"
6.88331156811161,"CSA-Q"
7.33932202756206,"CSA-Q"
7.14932789947732,"CSA-Q"
6.76348834080131,"CSA-Q"
7.20388882209358,"CSA-Q"
6.87997309658137,"CSA-Q"
6.58545530405302,"CSA-Q"
7.04783455995334,"CSA-Q"
7.00952998416398,"CSA-Q"
6.16427178049167,"CSA-Q"
6.36069016910921,"CSA-Q"
6.71863295770071,"CSA-Q"
6.44582948510667,"CSA-Q"
6.21255997174833,"CSA-Q"
6.4716477819449,"CSA-Q"
7.37352033165877,"CSA-Q"
6.64088208170287,"CSA-Q"
7.21639088807156,"CSA-Q"
6.46755978171277,"CSA-Q"
6.32711499057224,"CSA-Q"
7.11929403316816,"CSA-Q"
7.00166882956458,"CSA-Q"
6.70609703169896,"CSA-Q"
6.94569923002647,"CSA-Q"
7.00928731856832,"CSA-Q"
5.87070902338054,"CSA-Q"
6.09310852461572,"CSA-Q"
