"Interval_length","group"
5.06011814206494,"CSA-M"
5.80452168680507,"CSA-M"
4.99475545935516,"CSA-M"
4.60878957908811,"CSA-M"
5.33816981450067,"CSA-M"
5.86138409161752,"CSA-M"
5.56750814228657,"CSA-M"
5.14152631478821,"CSA-M"
6.72813093105183,"CSA-M"
5.49886586618239,"CSA-M"
5.24172305229065,"CSA-M"
5.89332303509054,"CSA-M"
5.47100124586373,"CSA-M"
5.86469397745415,"CSA-M"
5.11444138168385,"CSA-M"
5.14134306598322,"CSA-M"
5.68523621123192,"CSA-M"
5.14804746002394,"CSA-M"
5.93713688992602,"CSA-M"
5.25502659069631,"CSA-M"
6.16744048468197,"CSA-M"
5.49788413613298,"CSA-M"
5.81863960486446,"CSA-M"
5.45615506246715,"CSA-M"
5.44005544965896,"CSA-M"
5.53171067395218,"CSA-M"
5.52186278613669,"CSA-M"
5.63864551978664,"CSA-M"
5.83330546713282,"CSA-M"
5.61897785421506,"CSA-M"
5.58397851972619,"CSA-M"
5.50021155285972,"CSA-M"
4.88198079668781,"CSA-M"
6.12202820165439,"CSA-M"
5.02205458972141,"CSA-M"
6.30860324045011,"CSA-M"
4.97396017128244,"CSA-M"
5.47753135842018,"CSA-M"
5.37130109571529,"CSA-M"
5.39181366966775,"CSA-M"
6.05702549025024,"CSA-M"
5.64313118461926,"CSA-M"
4.86569786515734,"CSA-M"
5.40081228460075,"CSA-M"
5.25143722961293,"CSA-M"
5.93469741689794,"CSA-M"
5.12616742882404,"CSA-M"
5.49104389401714,"CSA-M"
5.46753212426669,"CSA-M"
5.74148267233338,"CSA-M"
5.52598276035681,"CSA-Q"
5.38130118226922,"CSA-Q"
5.88306969777215,"CSA-Q"
5.1742049469655,"CSA-Q"
5.29065811595194,"CSA-Q"
5.3541524806092,"CSA-Q"
5.25211437687681,"CSA-Q"
6.42280489247335,"CSA-Q"
5.50409756599813,"CSA-Q"
5.42968887643647,"CSA-Q"
5.88248991816372,"CSA-Q"
6.02209266466708,"CSA-Q"
5.91295369592463,"CSA-Q"
5.5589568992579,"CSA-Q"
5.40533814532774,"CSA-Q"
6.28130779401187,"CSA-Q"
5.56612843236769,"CSA-Q"
5.15803345420544,"CSA-Q"
5.59624038307985,"CSA-Q"
6.03481481464174,"CSA-Q"
5.42551011215141,"CSA-Q"
5.18951622694314,"CSA-Q"
6.27491689217483,"CSA-Q"
5.45126339602425,"CSA-Q"
4.89813183915769,"CSA-Q"
4.75645225136615,"CSA-Q"
4.93469138197687,"CSA-Q"
5.94162409009397,"CSA-Q"
5.82829165457718,"CSA-Q"
5.61536593167741,"CSA-Q"
5.8266484724427,"CSA-Q"
5.05799871059853,"CSA-Q"
5.59726680852433,"CSA-Q"
5.32897288839876,"CSA-Q"
5.21489199213424,"CSA-Q"
5.31584681546884,"CSA-Q"
5.56884006210529,"CSA-Q"
5.14346723769905,"CSA-Q"
6.1040410159582,"CSA-Q"
5.38133143128842,"CSA-Q"
5.27877027874269,"CSA-Q"
5.44320407331193,"CSA-Q"
6.25470980564252,"CSA-Q"
5.74088704606469,"CSA-Q"
6.13629803432408,"CSA-Q"
5.89062654402584,"CSA-Q"
5.89471967218928,"CSA-Q"
5.18696114329089,"CSA-Q"
5.01047826379791,"CSA-Q"
5.23380982777213,"CSA-Q"
3.24197393738768,"ITE-NUS"
3.23981706792984,"ITE-NUS"
3.38489461782491,"ITE-NUS"
3.27823319572635,"ITE-NUS"
3.55783420484264,"ITE-NUS"
3.38620972151969,"ITE-NUS"
3.23254366332063,"ITE-NUS"
3.6704505254138,"ITE-NUS"
3.26508261185695,"ITE-NUS"
3.33705744137447,"ITE-NUS"
3.47017127817462,"ITE-NUS"
3.43426705967584,"ITE-NUS"
3.15896681878006,"ITE-NUS"
3.38646462448178,"ITE-NUS"
3.21163071897858,"ITE-NUS"
3.7320411500708,"ITE-NUS"
3.12005139391772,"ITE-NUS"
3.19734418765281,"ITE-NUS"
3.3337450704931,"ITE-NUS"
3.43620554004844,"ITE-NUS"
3.46718785560973,"ITE-NUS"
3.31244149851052,"ITE-NUS"
3.3377707763489,"ITE-NUS"
3.51583391107311,"ITE-NUS"
3.42309597539212,"ITE-NUS"
3.41959958721075,"ITE-NUS"
3.30057775636361,"ITE-NUS"
3.40821201387206,"ITE-NUS"
3.22473157676285,"ITE-NUS"
3.4080588330896,"ITE-NUS"
2.86527043656721,"ITE-NUS"
