"Interval_length","group"
2.48351455667169,"ITE-NUC"
2.62724452568002,"ITE-NUC"
2.75219485361462,"ITE-NUC"
2.69873393224929,"ITE-NUC"
2.71035149622398,"ITE-NUC"
2.66275452442298,"ITE-NUC"
2.56775924863972,"ITE-NUC"
2.73026546589928,"ITE-NUC"
2.64300290395181,"ITE-NUC"
2.61846990948592,"ITE-NUC"
2.30751177005697,"ITE-NUC"
2.74031860487746,"ITE-NUC"
2.67007957951449,"ITE-NUC"
2.76301330064446,"ITE-NUC"
2.62608256302579,"ITE-NUC"
2.70373901531553,"ITE-NUC"
2.74555141768815,"ITE-NUC"
2.58290732577108,"ITE-NUC"
2.47347349662185,"ITE-NUC"
2.7151473673417,"ITE-NUC"
2.65147079150283,"ITE-NUC"
2.57897769185159,"ITE-NUC"
2.80115078305544,"ITE-NUC"
2.66606856581833,"ITE-NUC"
2.73357634066147,"ITE-NUC"
2.60895111197229,"ITE-NUC"
3.07625891711229,"ITE-NUC"
2.68052697718105,"ITE-NUC"
2.52214769169277,"ITE-NUC"
2.77252299143461,"ITE-NUC"
2.79171399610214,"ITE-NUC"
2.75995904840444,"ITE-NUC"
2.73971127528619,"ITE-NUC"
2.64482089693806,"ITE-NUC"
2.69897792380171,"ITE-NUC"
2.56873880334973,"ITE-NUC"
2.60584626603703,"ITE-NUC"
2.89377541117417,"ITE-NUC"
2.65704523243516,"ITE-NUC"
2.92788429082206,"ITE-NUC"
2.81070421229988,"ITE-NUC"
2.93837733349665,"ITE-NUC"
2.78873101676103,"ITE-NUC"
2.83000367727644,"ITE-NUC"
2.38546321932892,"ITE-NUC"
2.58901669041153,"ITE-NUC"
2.77572257100329,"ITE-NUC"
2.5135089855862,"ITE-NUC"
2.74573962854127,"ITE-NUC"
2.72146603260515,"ITE-NUC"
4.1644302912358,"CSA-M"
4.56199742226797,"CSA-M"
4.59242939999089,"CSA-M"
4.10825140620634,"CSA-M"
4.40262671109411,"CSA-M"
4.43353629497661,"CSA-M"
4.00422450774179,"CSA-M"
3.90448146837175,"CSA-M"
4.11896443940166,"CSA-M"
4.5003119655003,"CSA-M"
4.32766201798222,"CSA-M"
4.98363106592386,"CSA-M"
4.31175659232902,"CSA-M"
4.47174170322012,"CSA-M"
5.02197278845242,"CSA-M"
4.50419750666044,"CSA-M"
4.20063747985343,"CSA-M"
4.65530844384707,"CSA-M"
4.43027867406971,"CSA-M"
3.95836695424542,"CSA-M"
4.71370433765607,"CSA-M"
4.0053660570974,"CSA-M"
4.65983920129196,"CSA-M"
4.30270202393216,"CSA-M"
4.41020049306115,"CSA-M"
4.2372038913093,"CSA-M"
3.93345532511909,"CSA-M"
4.61498881137583,"CSA-M"
4.82942858970419,"CSA-M"
4.57062913215995,"CSA-M"
4.63642499783418,"CSA-M"
4.49054695506411,"CSA-M"
4.40915000259731,"CSA-M"
4.75837715861971,"CSA-M"
4.28259762439434,"CSA-M"
4.57820834073115,"CSA-M"
4.04741699336907,"CSA-M"
4.36462079270193,"CSA-M"
4.68506356871516,"CSA-M"
4.00819910062715,"CSA-M"
4.14337345882519,"CSA-M"
4.55044621057924,"CSA-M"
4.35161446051912,"CSA-M"
4.62553197810216,"CSA-M"
4.40484853392734,"CSA-M"
4.68801377026396,"CSA-M"
4.61654183311915,"CSA-M"
4.49050628659694,"CSA-M"
4.06384239253083,"CSA-M"
4.63498909740804,"CSA-M"
4.21152583009052,"CSA-Q"
4.62075121613601,"CSA-Q"
4.84457199504242,"CSA-Q"
4.49074229677823,"CSA-Q"
4.61191981471504,"CSA-Q"
5.15249772341002,"CSA-Q"
4.62617208848306,"CSA-Q"
4.46777924136292,"CSA-Q"
3.97428123084138,"CSA-Q"
4.59778546338116,"CSA-Q"
4.27557502035569,"CSA-Q"
4.30452111852605,"CSA-Q"
4.21853421278931,"CSA-Q"
4.33868303275731,"CSA-Q"
4.29933904945538,"CSA-Q"
4.22314892998027,"CSA-Q"
3.5300868120642,"CSA-Q"
3.94976805574026,"CSA-Q"
4.30103724097277,"CSA-Q"
4.08208121359546,"CSA-Q"
4.48352379763699,"CSA-Q"
4.21631646355146,"CSA-Q"
4.3812696509412,"CSA-Q"
4.63676641815108,"CSA-Q"
4.54237815083869,"CSA-Q"
4.30697765104773,"CSA-Q"
4.18281329943913,"CSA-Q"
4.44149940253842,"CSA-Q"
4.49147177668752,"CSA-Q"
4.52589852286317,"CSA-Q"
4.36878951234936,"CSA-Q"
4.25573271970793,"CSA-Q"
4.49878633931488,"CSA-Q"
4.19662513005015,"CSA-Q"
4.51284526855763,"CSA-Q"
4.61017994016467,"CSA-Q"
4.35100003373665,"CSA-Q"
4.51144954445509,"CSA-Q"
4.6777574874346,"CSA-Q"
4.29010735307415,"CSA-Q"
4.54868026511063,"CSA-Q"
5.09291775621835,"CSA-Q"
4.22594554310117,"CSA-Q"
4.83773840841009,"CSA-Q"
4.94997959109173,"CSA-Q"
4.61274729788044,"CSA-Q"
5.34844499916278,"CSA-Q"
4.40349236191343,"CSA-Q"
4.24445071696445,"CSA-Q"
4.6080953683535,"CSA-Q"
