"Interval_length","group"
3.48041779415417,"CSA-M"
3.49825771935191,"CSA-M"
3.4774514390095,"CSA-M"
3.53222037829574,"CSA-M"
3.43835044961409,"CSA-M"
3.53711211712962,"CSA-M"
3.51479073022631,"CSA-M"
3.49088487653938,"CSA-M"
3.5097206858964,"CSA-M"
3.51626109253516,"CSA-M"
3.55650545077749,"CSA-M"
3.51679927207981,"CSA-M"
3.46342079027227,"CSA-M"
3.4764639972835,"CSA-M"
3.52078174455584,"CSA-M"
3.50442754793002,"CSA-M"
3.5404012298318,"CSA-M"
3.47382422136318,"CSA-M"
3.49416405526492,"CSA-M"
3.54163016568449,"CSA-M"
3.49694200023099,"CSA-M"
3.49252722421007,"CSA-M"
3.55899234125054,"CSA-M"
3.52993924146507,"CSA-M"
3.51837735713333,"CSA-M"
3.52983914415745,"CSA-M"
3.50733206521047,"CSA-M"
3.50091245574226,"CSA-M"
3.53155138840303,"CSA-M"
3.52024070051582,"CSA-M"
3.50173082249654,"CSA-M"
3.48655020461321,"CSA-M"
3.52703177207275,"CSA-M"
3.4987641788066,"CSA-M"
3.55854808447946,"CSA-M"
3.47941760396086,"CSA-M"
3.49534406330294,"CSA-M"
3.53367678642242,"CSA-M"
3.53348429804903,"CSA-M"
3.46095538217935,"CSA-M"
3.5005592569037,"CSA-M"
3.49583529273144,"CSA-M"
3.5087179548825,"CSA-M"
3.46288779545653,"CSA-M"
3.48924090307365,"CSA-M"
3.47838201826617,"CSA-M"
3.50525582753589,"CSA-M"
3.52059281182633,"CSA-M"
3.51275124098952,"CSA-M"
3.53771899013242,"CSA-M"
3.65415794985431,"CSA-Q"
3.71013027617058,"CSA-Q"
3.70292327205277,"CSA-Q"
3.64178845225225,"CSA-Q"
3.66366766195479,"CSA-Q"
3.74351690582949,"CSA-Q"
3.77468901056592,"CSA-Q"
3.68560273249887,"CSA-Q"
3.70875667990335,"CSA-Q"
3.73118059526491,"CSA-Q"
3.71895172071208,"CSA-Q"
3.75774434720751,"CSA-Q"
3.63871308756984,"CSA-Q"
3.71549949757986,"CSA-Q"
3.70253757443036,"CSA-Q"
3.74715086134222,"CSA-Q"
3.73505794505931,"CSA-Q"
3.69425149467314,"CSA-Q"
3.72309368578155,"CSA-Q"
3.72381357128857,"CSA-Q"
3.69910041977717,"CSA-Q"
3.75754411633445,"CSA-Q"
3.84686220538526,"CSA-Q"
3.76986773902773,"CSA-Q"
3.76681789086472,"CSA-Q"
3.73651916494302,"CSA-Q"
3.72576148779728,"CSA-Q"
3.71851069619292,"CSA-Q"
3.84610170462922,"CSA-Q"
3.79581973763599,"CSA-Q"
3.67790789254522,"CSA-Q"
3.75600489872721,"CSA-Q"
3.69845227947392,"CSA-Q"
3.66195885144064,"CSA-Q"
3.76497029203432,"CSA-Q"
3.76360074312056,"CSA-Q"
3.6923399534237,"CSA-Q"
3.79892734597885,"CSA-Q"
3.76503415900632,"CSA-Q"
3.74427427697105,"CSA-Q"
3.68925770859244,"CSA-Q"
3.72886654109555,"CSA-Q"
3.70693539545377,"CSA-Q"
3.72327461338655,"CSA-Q"
3.71521542048539,"CSA-Q"
3.67416406545093,"CSA-Q"
3.70582403374343,"CSA-Q"
3.7181709209377,"CSA-Q"
3.77020279856421,"CSA-Q"
3.7536794659192,"CSA-Q"
