"Interval_length","group"
2.5549150475234,"ITE-NUC"
2.41060671537512,"ITE-NUC"
2.77482680998825,"ITE-NUC"
2.76562775780138,"ITE-NUC"
2.56999689423064,"ITE-NUC"
2.79989050233042,"ITE-NUC"
2.564708723841,"ITE-NUC"
3.05980016392794,"ITE-NUC"
2.52200807997868,"ITE-NUC"
2.6403834856541,"ITE-NUC"
2.87492019207812,"ITE-NUC"
2.8466683842344,"ITE-NUC"
2.56664123989211,"ITE-NUC"
2.60470639729242,"ITE-NUC"
2.69773008103502,"ITE-NUC"
2.93374792420334,"ITE-NUC"
2.3820638517227,"ITE-NUC"
2.65644847231118,"ITE-NUC"
2.36119779164212,"ITE-NUC"
3.0313681478527,"ITE-NUC"
2.52930812480939,"ITE-NUC"
2.49588366946531,"ITE-NUC"
2.40247330507403,"ITE-NUC"
2.76543364706301,"ITE-NUC"
2.7465800945603,"ITE-NUC"
2.88177462886103,"ITE-NUC"
2.55431099755708,"ITE-NUC"
2.61115550265388,"ITE-NUC"
2.63714606862846,"ITE-NUC"
2.64164896842209,"ITE-NUC"
2.35802671061825,"ITE-NUC"
2.76492827230246,"ITE-NUC"
2.95117200301508,"ITE-NUC"
2.66236800827748,"ITE-NUC"
2.62260030322618,"ITE-NUC"
2.63722518934532,"ITE-NUC"
2.40845178498919,"ITE-NUC"
2.73667902656807,"ITE-NUC"
2.65639807575775,"ITE-NUC"
2.54766007064244,"ITE-NUC"
2.71552563781208,"ITE-NUC"
2.57420970791605,"ITE-NUC"
2.55346267910657,"ITE-NUC"
2.419686205281,"ITE-NUC"
2.71627119151468,"ITE-NUC"
2.56603609787104,"ITE-NUC"
2.46886281715197,"ITE-NUC"
2.62016856976517,"ITE-NUC"
2.32526162676398,"ITE-NUC"
2.57103447798819,"ITE-NUC"
3.08832029676553,"CSA-M"
3.09145950371461,"CSA-M"
3.26113003423153,"CSA-M"
3.05435887491448,"CSA-M"
3.05514156428281,"CSA-M"
3.05995672855156,"CSA-M"
3.01932643601201,"CSA-M"
3.08492414657706,"CSA-M"
3.1552908783943,"CSA-M"
2.92747803229001,"CSA-M"
3.13447321119476,"CSA-M"
3.3197056895564,"CSA-M"
3.47126146233707,"CSA-M"
3.09636307266801,"CSA-M"
3.15634605466967,"CSA-M"
3.25906520429336,"CSA-M"
2.98025311141149,"CSA-M"
3.51742945459313,"CSA-M"
3.18094422972113,"CSA-M"
3.19470220487693,"CSA-M"
3.23263387708263,"CSA-M"
3.08173119847631,"CSA-M"
3.20753011741005,"CSA-M"
3.09955677602727,"CSA-M"
3.35604976263763,"CSA-M"
3.24236977253645,"CSA-M"
2.9838009879413,"CSA-M"
3.17818806100245,"CSA-M"
3.04589153639321,"CSA-M"
2.82845833352879,"CSA-M"
3.26625257605435,"CSA-M"
3.35441499703331,"CSA-M"
3.15203968374824,"CSA-M"
3.32472439444115,"CSA-M"
2.57694093468248,"CSA-M"
2.90753139108882,"CSA-M"
2.93589490661513,"CSA-M"
3.41034723816126,"CSA-M"
3.17667837713869,"CSA-M"
2.94010240241986,"CSA-M"
3.12389904909531,"CSA-M"
3.3184324807573,"CSA-M"
3.31111533917993,"CSA-M"
3.20021222691977,"CSA-M"
3.18263937904022,"CSA-M"
3.15845614754771,"CSA-M"
3.34864594432507,"CSA-M"
3.36898884923553,"CSA-M"
2.76221599411738,"CSA-M"
3.36246567090405,"CSA-M"
3.43617166586527,"CSA-Q"
3.03206109704205,"CSA-Q"
3.12976460078556,"CSA-Q"
3.14123695781821,"CSA-Q"
3.03586870484038,"CSA-Q"
3.32183934020223,"CSA-Q"
2.92640119551864,"CSA-Q"
3.08860609848571,"CSA-Q"
3.09379685859353,"CSA-Q"
3.50726655240786,"CSA-Q"
3.27176892464776,"CSA-Q"
2.81274541473613,"CSA-Q"
3.25754683656832,"CSA-Q"
3.4130506878033,"CSA-Q"
3.44820006690843,"CSA-Q"
3.31904283152048,"CSA-Q"
3.24296768121491,"CSA-Q"
2.92950314879966,"CSA-Q"
3.0611859471038,"CSA-Q"
3.40640412162916,"CSA-Q"
2.97572014421643,"CSA-Q"
3.07597759822725,"CSA-Q"
3.08576768482223,"CSA-Q"
3.22739931076761,"CSA-Q"
3.20808284965531,"CSA-Q"
3.59064973428274,"CSA-Q"
3.29492002899578,"CSA-Q"
3.12565917117823,"CSA-Q"
2.98563009923898,"CSA-Q"
2.90955123290866,"CSA-Q"
3.21609135218843,"CSA-Q"
3.02116455735187,"CSA-Q"
3.22627430861553,"CSA-Q"
3.21387149063347,"CSA-Q"
3.09717860279974,"CSA-Q"
2.93611125567898,"CSA-Q"
3.19769675862602,"CSA-Q"
3.11953417900851,"CSA-Q"
3.50489254304589,"CSA-Q"
3.36233831115662,"CSA-Q"
3.06861579093036,"CSA-Q"
2.98177773534788,"CSA-Q"
2.9404711545165,"CSA-Q"
3.38044725692217,"CSA-Q"
3.24985965891941,"CSA-Q"
3.20238345059679,"CSA-Q"
3.18224504366561,"CSA-Q"
3.05582237797855,"CSA-Q"
2.60179789410612,"CSA-Q"
3.0010258369981,"CSA-Q"
