"Interval_length","group"
2.62163632023471,"ITE-NUC"
2.69009790488387,"ITE-NUC"
2.54432268141005,"ITE-NUC"
2.74049500777616,"ITE-NUC"
2.79309955874233,"ITE-NUC"
2.81742771707413,"ITE-NUC"
2.53496547004504,"ITE-NUC"
2.5312779567398,"ITE-NUC"
2.83576574705501,"ITE-NUC"
2.8124071318655,"ITE-NUC"
2.6824143001072,"ITE-NUC"
2.68447289545496,"ITE-NUC"
2.84921879663379,"ITE-NUC"
2.64536169763887,"ITE-NUC"
2.29262072277272,"ITE-NUC"
2.91400922981664,"ITE-NUC"
2.78177193112448,"ITE-NUC"
2.40964339379329,"ITE-NUC"
2.77622889125409,"ITE-NUC"
3.02849187326348,"ITE-NUC"
2.75086211675831,"ITE-NUC"
2.64965811016107,"ITE-NUC"
2.49109388306222,"ITE-NUC"
2.46234367092265,"ITE-NUC"
2.46941798698559,"ITE-NUC"
2.31074993961583,"ITE-NUC"
2.89377835977929,"ITE-NUC"
2.58198494293176,"ITE-NUC"
2.6319153700211,"ITE-NUC"
2.5855463275439,"ITE-NUC"
2.90026924643345,"ITE-NUC"
2.77608095640097,"ITE-NUC"
2.49008927047452,"ITE-NUC"
2.59039648393863,"ITE-NUC"
2.98091047983679,"ITE-NUC"
2.3087410348589,"ITE-NUC"
2.59209081547936,"ITE-NUC"
2.5110117244473,"ITE-NUC"
2.72558709597311,"ITE-NUC"
2.73825298170878,"ITE-NUC"
2.98637814329068,"ITE-NUC"
2.4744469300649,"ITE-NUC"
2.64887418243595,"ITE-NUC"
2.82103359045829,"ITE-NUC"
2.53450926052635,"ITE-NUC"
2.75826971524599,"ITE-NUC"
2.74318838370823,"ITE-NUC"
2.35524007688442,"ITE-NUC"
2.39729173585633,"ITE-NUC"
2.60091855585958,"ITE-NUC"
2.59806721979742,"CSA-M"
2.55229102717736,"CSA-M"
2.63150585963154,"CSA-M"
2.46486934394212,"CSA-M"
2.94024305786319,"CSA-M"
2.66538728707651,"CSA-M"
2.67483959272422,"CSA-M"
2.78740936966079,"CSA-M"
2.66472351693336,"CSA-M"
2.69102801504224,"CSA-M"
2.66568815955238,"CSA-M"
2.76519782356676,"CSA-M"
2.56191767375565,"CSA-M"
2.8666812324841,"CSA-M"
2.94064209682011,"CSA-M"
2.83933277235085,"CSA-M"
2.64645848100698,"CSA-M"
2.62269600559997,"CSA-M"
2.84494200736114,"CSA-M"
2.59264569393475,"CSA-M"
2.76930925431278,"CSA-M"
2.50838054355121,"CSA-M"
2.77525875219377,"CSA-M"
2.45137232545962,"CSA-M"
2.70452400433738,"CSA-M"
2.75834581041063,"CSA-M"
2.54256389675573,"CSA-M"
2.66314615354803,"CSA-M"
2.36889189494704,"CSA-M"
2.69834893258817,"CSA-M"
2.90523915569477,"CSA-M"
2.81217570156492,"CSA-M"
2.52602009155142,"CSA-M"
2.37804183678754,"CSA-M"
2.75940285022275,"CSA-M"
2.38695877933197,"CSA-M"
2.87992623246055,"CSA-M"
2.54217179022415,"CSA-M"
2.94071545819426,"CSA-M"
2.77984643802064,"CSA-M"
2.64321637251815,"CSA-M"
2.69381398634335,"CSA-M"
2.50144869579951,"CSA-M"
2.65135978811564,"CSA-M"
2.87836734773478,"CSA-M"
2.80302355014003,"CSA-M"
2.67297252151221,"CSA-M"
2.49823455382725,"CSA-M"
2.55351962510347,"CSA-M"
2.82873368980039,"CSA-M"
2.52679333593061,"CSA-Q"
2.82842192764049,"CSA-Q"
3.01224360776688,"CSA-Q"
2.83992150141509,"CSA-Q"
2.80677544345604,"CSA-Q"
2.78283986050427,"CSA-Q"
2.76866808716386,"CSA-Q"
2.64416987314743,"CSA-Q"
2.72857830574355,"CSA-Q"
2.6532630333523,"CSA-Q"
2.44219821394041,"CSA-Q"
2.82098760440413,"CSA-Q"
2.74336826259486,"CSA-Q"
2.70043947535339,"CSA-Q"
2.6927702882681,"CSA-Q"
2.82963100504004,"CSA-Q"
2.59666405632212,"CSA-Q"
2.66160767546762,"CSA-Q"
2.52522151992661,"CSA-Q"
2.74058307429875,"CSA-Q"
2.56876346097522,"CSA-Q"
2.98506942203612,"CSA-Q"
2.75642729463026,"CSA-Q"
2.52520730883256,"CSA-Q"
2.68418022238307,"CSA-Q"
2.77081308503851,"CSA-Q"
2.52643475138289,"CSA-Q"
2.39512013053156,"CSA-Q"
2.69549777256951,"CSA-Q"
2.341298193996,"CSA-Q"
2.77946036269531,"CSA-Q"
3.00296733061004,"CSA-Q"
2.60020563665001,"CSA-Q"
2.51672619750647,"CSA-Q"
2.66520213411175,"CSA-Q"
2.51911684849136,"CSA-Q"
2.49032309471353,"CSA-Q"
2.62922500183631,"CSA-Q"
2.62998128510676,"CSA-Q"
2.88508390654529,"CSA-Q"
2.5681336225954,"CSA-Q"
2.63512330170616,"CSA-Q"
2.73777977318432,"CSA-Q"
2.77319563555441,"CSA-Q"
2.57027633958993,"CSA-Q"
2.61521749461266,"CSA-Q"
2.59172286541346,"CSA-Q"
2.34197469607145,"CSA-Q"
2.74860491658505,"CSA-Q"
2.78312377819657,"CSA-Q"
