"Interval_length","group"
4.19860869106336,"CSA-M"
3.7895109529348,"CSA-M"
4.24082631381833,"CSA-M"
4.5047453836122,"CSA-M"
4.06934555333278,"CSA-M"
4.4031550371934,"CSA-M"
4.23772752281377,"CSA-M"
4.29126633594542,"CSA-M"
4.31965999464151,"CSA-M"
4.30120510302562,"CSA-M"
4.18222569888732,"CSA-M"
4.00666681969481,"CSA-M"
4.23282723304145,"CSA-M"
4.38227951781465,"CSA-M"
4.42643808376521,"CSA-M"
4.39220066092148,"CSA-M"
4.6417304603017,"CSA-M"
4.30395300679757,"CSA-M"
4.36578272647301,"CSA-M"
4.3449163941177,"CSA-M"
4.49085821088862,"CSA-M"
4.14965584104897,"CSA-M"
3.6698358474114,"CSA-M"
4.20654968299425,"CSA-M"
4.24320123662013,"CSA-M"
3.84111252000126,"CSA-M"
4.47332072954627,"CSA-M"
4.47709187691529,"CSA-M"
3.90191821085071,"CSA-M"
4.1122818449586,"CSA-M"
4.11191326258781,"CSA-M"
4.25299515349598,"CSA-M"
4.05850710090684,"CSA-M"
4.00296938505672,"CSA-M"
4.13640044014327,"CSA-M"
4.10700483689698,"CSA-M"
3.901707312235,"CSA-M"
4.20524640744465,"CSA-M"
4.02655877077784,"CSA-M"
4.30358595574247,"CSA-M"
4.06332136017362,"CSA-M"
4.17457842763076,"CSA-M"
4.30256901957885,"CSA-M"
5.0960649329326,"CSA-M"
4.17025167750315,"CSA-M"
4.80585155961953,"CSA-M"
4.39927717865132,"CSA-M"
4.47655124242169,"CSA-M"
4.00104506887648,"CSA-M"
4.44436628196255,"CSA-M"
4.29260741244889,"CSA-Q"
4.21005086221145,"CSA-Q"
3.97752061942791,"CSA-Q"
4.30121903946084,"CSA-Q"
4.35203292339926,"CSA-Q"
4.37603701698208,"CSA-Q"
4.42638319548357,"CSA-Q"
4.25451830746799,"CSA-Q"
4.44228602365537,"CSA-Q"
4.53632615288411,"CSA-Q"
4.34319982757989,"CSA-Q"
4.15686400069317,"CSA-Q"
4.32231305316323,"CSA-Q"
4.51842170270667,"CSA-Q"
4.3697426497115,"CSA-Q"
4.52261132771318,"CSA-Q"
4.48125385946255,"CSA-Q"
4.13727308250999,"CSA-Q"
4.34469810818534,"CSA-Q"
4.15434734625263,"CSA-Q"
4.31793743666358,"CSA-Q"
4.4640246528474,"CSA-Q"
4.65251370992895,"CSA-Q"
4.41933623637286,"CSA-Q"
4.54277369937452,"CSA-Q"
4.17935917982672,"CSA-Q"
4.57944491729064,"CSA-Q"
4.07851245176855,"CSA-Q"
4.46945909446802,"CSA-Q"
4.3170961197551,"CSA-Q"
4.2437883607698,"CSA-Q"
4.57115333215866,"CSA-Q"
4.12224642033271,"CSA-Q"
4.13731383285446,"CSA-Q"
4.09470903385627,"CSA-Q"
4.39525963626583,"CSA-Q"
4.33256333907827,"CSA-Q"
4.22665411905365,"CSA-Q"
4.25825715092982,"CSA-Q"
4.11796055079944,"CSA-Q"
4.71078410068238,"CSA-Q"
4.61119548018078,"CSA-Q"
4.05827456315605,"CSA-Q"
4.73693456621506,"CSA-Q"
4.34096693636257,"CSA-Q"
4.55897759717014,"CSA-Q"
4.20033940312268,"CSA-Q"
4.75752917498961,"CSA-Q"
4.1577452783212,"CSA-Q"
4.19165873192727,"CSA-Q"
