"Interval_length","group"
3.57319151253937,"CSA-M"
3.64199731172323,"CSA-M"
3.57885902798338,"CSA-M"
3.59682151561103,"CSA-M"
3.61720963838203,"CSA-M"
3.53532367215174,"CSA-M"
3.61116815685599,"CSA-M"
3.54517194289137,"CSA-M"
3.61862818471685,"CSA-M"
3.59043826783417,"CSA-M"
3.62640761216341,"CSA-M"
3.57864223316212,"CSA-M"
3.58568398959335,"CSA-M"
3.58294611084087,"CSA-M"
3.57388886031428,"CSA-M"
3.56015280036541,"CSA-M"
3.5592108288886,"CSA-M"
3.54831384684142,"CSA-M"
3.52289078802017,"CSA-M"
3.50648378330284,"CSA-M"
3.55815905505058,"CSA-M"
3.57483710596945,"CSA-M"
3.58864936753507,"CSA-M"
3.56478011793309,"CSA-M"
3.52233184789277,"CSA-M"
3.6044695186362,"CSA-M"
3.59272997189503,"CSA-M"
3.58417210011769,"CSA-M"
3.54742929296556,"CSA-M"
3.60957397691148,"CSA-M"
3.55018582234678,"CSA-M"
3.49931574683603,"CSA-M"
3.60124905325681,"CSA-M"
3.58799279785766,"CSA-M"
3.55413597672604,"CSA-M"
3.5862231018783,"CSA-M"
3.59779445808529,"CSA-M"
3.55851263695126,"CSA-M"
3.55001552543066,"CSA-M"
3.570961667235,"CSA-M"
3.52010891420188,"CSA-M"
3.58244018445004,"CSA-M"
3.5639978201666,"CSA-M"
3.5103459569826,"CSA-M"
3.58252613708892,"CSA-M"
3.54065028761627,"CSA-M"
3.56050865960048,"CSA-M"
3.53190255467598,"CSA-M"
3.54646765332384,"CSA-M"
3.59284401160595,"CSA-M"
3.61034508667619,"CSA-Q"
3.62359000595187,"CSA-Q"
3.54841040945591,"CSA-Q"
3.63958318274493,"CSA-Q"
3.63058858254988,"CSA-Q"
3.57930329804971,"CSA-Q"
3.64052314993807,"CSA-Q"
3.56512553829714,"CSA-Q"
3.62975583908407,"CSA-Q"
3.62407551441391,"CSA-Q"
3.61706890522051,"CSA-Q"
3.56548790088573,"CSA-Q"
3.57843730634633,"CSA-Q"
3.57412140942904,"CSA-Q"
3.59982678824391,"CSA-Q"
3.56720161317044,"CSA-Q"
3.5940081774087,"CSA-Q"
3.61484435017891,"CSA-Q"
3.57361716477534,"CSA-Q"
3.53782213030175,"CSA-Q"
3.55986692554865,"CSA-Q"
3.5593121873445,"CSA-Q"
3.62554754780765,"CSA-Q"
3.60192016416282,"CSA-Q"
3.52250505453041,"CSA-Q"
3.58523822242402,"CSA-Q"
3.57022092523023,"CSA-Q"
3.64814986362699,"CSA-Q"
3.58758282153948,"CSA-Q"
3.58387404830543,"CSA-Q"
3.59575093830678,"CSA-Q"
3.59667042147263,"CSA-Q"
3.57113121232344,"CSA-Q"
3.57833365267407,"CSA-Q"
3.58671878625535,"CSA-Q"
3.57600554229042,"CSA-Q"
3.6182578974186,"CSA-Q"
3.53055252208328,"CSA-Q"
3.57791760584574,"CSA-Q"
3.54239670368629,"CSA-Q"
3.55656016208053,"CSA-Q"
3.6031148641337,"CSA-Q"
3.60359479961063,"CSA-Q"
3.57451516225088,"CSA-Q"
3.55538967428777,"CSA-Q"
3.57807325125013,"CSA-Q"
3.53787034718735,"CSA-Q"
3.55473693794905,"CSA-Q"
3.54041833425555,"CSA-Q"
3.57909907791089,"CSA-Q"
